WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
3JEXP227SLB7,21,3381,991,0,-134.7
3JEXP227SLB7,22,3380,992,-96.5,96.5
3JEXP227SLB7,23,3380,993,96.5,-96.5
3JEXP227SLB7,24,3379,995,136.2,19.3
3JEXP227SLB7,25,3385,995,71.2,127.4
3JEXP227SLB7,26,3385,995,141.9,-35.9
3JEXP227SLB7,27,3409,994,-136.2,-57.9
3JEXP227SLB7,28,3410,994,-136.2,57.9
3JEXP227SLB7,29,3412,994,-57.9,-136.2
3JEXP227SLB7,30,3413,996,-57.9,136.2
3JEXP227SLB7,31,3412,995,57.9,-136.2
3JEXP227SLB7,32,3413,997,136.2,57.9
FCCGB508MMA1,1,3406,994,0,-3.6
FCCGB508MMA1,2,3403,994,19.3,-19.3
FCCGB508MMA1,3,3404,994,19.3,19.3
FCCGB508MMA1,4,3394,992,-47.5,-36.4
FCCGB508MMA1,5,3395,992,-57.9,19.3
FCCGB508MMA1,6,3394,992,-19.3,-57.9
FCCGB508MMA1,7,3393,993,-19.3,57.9
FCCGB508MMA1,8,3390,994,71.2,-3.6
FCCGB508MMA1,9,3388,994,57.9,57.9
FCCGB508MMA1,10,3387,991,-71.2,61.9
FCCGB508MMA1,11,3386,991,19.3,-96.5
FCCGB508MMA1,12,3386,993,19.3,96.5
FCCGB508MMA1,13,3385,993,96.5,19.3
FCCGB508MMA1,14,3387,993,71.2,-69.2
FCCGB508MMA1,15,3383,990,-96.5,-57.9
FCCGB508MMA1,16,3382,990,-57.9,-96.5
FCCGB508MMA1,17,3383,991,-57.9,96.5
FCCGB508MMA1,18,3381,993,94.9,61.8
FCCGB508MMA1,19,3381,990,-118.6,-3.6
FCCGB508MMA1,20,3378,993,0,127.4
FCCGB508MMA1,21,3373,990,0,-134.7
FCCGB508MMA1,22,3374,991,-96.5,96.5
FCCGB508MMA1,23,3373,992,96.5,-96.5
FCCGB508MMA1,24,3373,993,136.2,19.3
FCCGB508MMA1,25,3373,993,71.2,127.4
FCCGB508MMA1,26,3377,994,141.9,-35.9
FCCGB508MMA1,27,3402,992,-136.2,-57.9
FCCGB508MMA1,28,3402,992,-136.2,57.9
FCCGB508MMA1,29,3400,991,-57.9,-136.2
FCCGB508MMA1,30,3402,994,-57.9,136.2
FCCGB508MMA1,31,3403,993,57.9,-136.2
FCCGB508MMA1,32,3398,995,136.2,57.9
3JEXP312SLE6,1,3414,993,0,-3.6
3JEXP312SLE6,2,3411,993,19.3,-19.3
3JEXP312SLE6,3,3412,993,19.3,19.3
3JEXP312SLE6,4,3405,991,-47.5,-36.4
3JEXP312SLE6,5,3404,991,-57.9,19.3
3JEXP312SLE6,6,3403,991,-19.3,-57.9
3JEXP312SLE6,7,3404,992,-19.3,57.9
3JEXP312SLE6,8,3398,993,71.2,-3.6
3JEXP312SLE6,9,3398,993,57.9,57.9
3JEXP312SLE6,10,3397,991,-71.2,61.9
3JEXP312SLE6,11,3397,990,19.3,-96.5
3JEXP312SLE6,12,3396,992,19.3,96.5
3JEXP312SLE6,13,3396,993,96.5,19.3
3JEXP312SLE6,14,3397,991,71.2,-69.2
3JEXP312SLE6,15,3393,989,-96.5,-57.9
3JEXP312SLE6,16,3394,989,-57.9,-96.5
3JEXP312SLE6,17,3393,990,-57.9,96.5
3JEXP312SLE6,18,3392,993,94.9,61.8
3JEXP312SLE6,19,3392,990,-118.6,-3.6
3JEXP312SLE6,20,3390,992,0,127.4
3JEXP312SLE6,21,3388,990,0,-134.7
3JEXP312SLE6,22,3388,990,-96.5,96.5
3JEXP312SLE6,23,3388,992,96.5,-96.5
3JEXP312SLE6,24,3386,993,136.2,19.3
3JEXP312SLE6,25,3392,994,71.2,127.4
3JEXP312SLE6,26,3391,994,141.9,-35.9
3JEXP312SLE6,27,3421,993,-136.2,-57.9
3JEXP312SLE6,28,3421,993,-136.2,57.9
3JEXP312SLE6,29,3421,993,-57.9,-136.2
3JEXP312SLE6,30,3419,994,-57.9,136.2
3JEXP312SLE6,31,3423,994,57.9,-136.2
3JEXP312SLE6,32,3415,996,136.2,57.9
