WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
GD7LB556JKD0,6,3383,989,-19.3,-57.9
GD7LB556JKD0,7,3385,990,-19.3,57.9
GD7LB556JKD0,8,3380,991,71.2,-3.6
GD7LB556JKD0,9,3379,991,57.9,57.9
GD7LB556JKD0,10,3377,988,-71.2,61.9
GD7LB556JKD0,11,3375,988,19.3,-96.5
GD7LB556JKD0,12,3375,990,19.3,96.5
GD7LB556JKD0,13,3374,991,96.5,19.3
GD7LB556JKD0,14,3374,990,71.2,-69.2
GD7LB556JKD0,15,3371,987,-96.5,-57.9
GD7LB556JKD0,16,3371,987,-57.9,-96.5
GD7LB556JKD0,17,3372,988,-57.9,96.5
GD7LB556JKD0,18,3369,991,94.9,61.8
GD7LB556JKD0,19,3369,987,-118.6,-3.6
GD7LB556JKD0,20,3365,990,0,127.4
GD7LB556JKD0,21,3363,987,0,-134.7
GD7LB556JKD0,22,3364,987,-96.5,96.5
GD7LB556JKD0,23,3363,989,96.5,-96.5
GD7LB556JKD0,24,3361,991,136.2,19.3
GD7LB556JKD0,25,3363,991,71.2,127.4
GD7LB556JKD0,26,3364,991,141.9,-35.9
GD7LB556JKD0,27,3391,989,-136.2,-57.9
GD7LB556JKD0,28,3396,989,-136.2,57.9
GD7LB556JKD0,29,3390,989,-57.9,-136.2
GD7LB556JKD0,30,3393,990,-57.9,136.2
GD7LB556JKD0,31,3392,990,57.9,-136.2
GD7LB556JKD0,32,3387,993,136.2,57.9
FBEUB664MMD1,1,3394,991,0,-3.6
FBEUB664MMD1,2,3390,991,19.3,-19.3
FBEUB664MMD1,3,3392,991,19.3,19.3
FBEUB664MMD1,4,3386,990,-47.5,-36.4
FBEUB664MMD1,5,3386,990,-57.9,19.3
FBEUB664MMD1,6,3385,989,-19.3,-57.9
FBEUB664MMD1,7,3385,990,-19.3,57.9
FBEUB664MMD1,8,3381,992,71.2,-3.6
FBEUB664MMD1,9,3380,991,57.9,57.9
FBEUB664MMD1,10,3378,989,-71.2,61.9
FBEUB664MMD1,11,3376,988,19.3,-96.5
FBEUB664MMD1,12,3378,991,19.3,96.5
FBEUB664MMD1,13,3376,991,96.5,19.3
FBEUB664MMD1,14,3376,990,71.2,-69.2
FBEUB664MMD1,15,3374,987,-96.5,-57.9
FBEUB664MMD1,16,3375,987,-57.9,-96.5
FBEUB664MMD1,17,3373,989,-57.9,96.5
FBEUB664MMD1,18,3374,991,94.9,61.8
FBEUB664MMD1,19,3373,987,-118.6,-3.6
FBEUB664MMD1,20,3371,991,0,127.4
FBEUB664MMD1,21,3369,987,0,-134.7
FBEUB664MMD1,22,3368,988,-96.5,96.5
FBEUB664MMD1,23,3367,990,96.5,-96.5
FBEUB664MMD1,24,3367,992,136.2,19.3
FBEUB664MMD1,25,3372,992,71.2,127.4
FBEUB664MMD1,26,3369,991,141.9,-35.9
FBEUB664MMD1,27,3402,990,-136.2,-57.9
FBEUB664MMD1,28,3399,990,-136.2,57.9
FBEUB664MMD1,29,3401,990,-57.9,-136.2
FBEUB664MMD1,30,3398,992,-57.9,136.2
FBEUB664MMD1,31,3396,991,57.9,-136.2
FBEUB664MMD1,32,3398,994,136.2,57.9
A0ML0305SLB4,1,3393,991,0,-3.6
A0ML0305SLB4,2,3391,991,19.3,-19.3
A0ML0305SLB4,3,3392,992,19.3,19.3
A0ML0305SLB4,4,3382,990,-47.5,-36.4
A0ML0305SLB4,5,3383,990,-57.9,19.3
A0ML0305SLB4,6,3382,989,-19.3,-57.9
A0ML0305SLB4,7,3384,990,-19.3,57.9
A0ML0305SLB4,8,3380,992,71.2,-3.6
A0ML0305SLB4,9,3377,991,57.9,57.9
A0ML0305SLB4,10,3378,989,-71.2,61.9
A0ML0305SLB4,11,3374,989,19.3,-96.5
A0ML0305SLB4,12,3376,991,19.3,96.5
A0ML0305SLB4,13,3375,991,96.5,19.3
A0ML0305SLB4,14,3376,990,71.2,-69.2
A0ML0305SLB4,15,3372,987,-96.5,-57.9
A0ML0305SLB4,16,3372,987,-57.9,-96.5
A0ML0305SLB4,17,3374,988,-57.9,96.5
A0ML0305SLB4,18,3373,991,94.9,61.8
A0ML0305SLB4,19,3372,987,-118.6,-3.6
A0ML0305SLB4,20,3370,990,0,127.4
A0ML0305SLB4,21,3366,988,0,-134.7
A0ML0305SLB4,22,3366,987,-96.5,96.5
A0ML0305SLB4,23,3367,991,96.5,-96.5
A0ML0305SLB4,24,3363,992,136.2,19.3
A0ML0305SLB4,25,3370,992,71.2,127.4
A0ML0305SLB4,26,3370,992,141.9,-35.9
A0ML0305SLB4,27,3393,990,-136.2,-57.9
A0ML0305SLB4,28,3393,989,-136.2,57.9
A0ML0305SLB4,29,3394,990,-57.9,-136.2
A0ML0305SLB4,30,3399,990,-57.9,136.2
A0ML0305SLB4,31,3396,993,57.9,-136.2
A0ML0305SLB4,32,3395,994,136.2,57.9
FP8CZ342JKF0,1,3393,992,0,-3.6
FP8CZ342JKF0,2,3392,992,19.3,-19.3
FP8CZ342JKF0,3,3392,992,19.3,19.3
FP8CZ342JKF0,4,3382,991,-47.5,-36.4
FP8CZ342JKF0,5,3382,990,-57.9,19.3
FP8CZ342JKF0,6,3382,990,-19.3,-57.9
FP8CZ342JKF0,7,3383,992,-19.3,57.9
FP8CZ342JKF0,8,3379,993,71.2,-3.6
FP8CZ342JKF0,9,3377,992,57.9,57.9
FP8CZ342JKF0,10,3377,990,-71.2,61.9
FP8CZ342JKF0,11,3375,989,19.3,-96.5
FP8CZ342JKF0,12,3375,992,19.3,96.5
FP8CZ342JKF0,13,3375,992,96.5,19.3
FP8CZ342JKF0,14,3376,991,71.2,-69.2
FP8CZ342JKF0,15,3372,988,-96.5,-57.9
FP8CZ342JKF0,16,3372,988,-57.9,-96.5
FP8CZ342JKF0,17,3374,990,-57.9,96.5
FP8CZ342JKF0,18,3373,992,94.9,61.8
FP8CZ342JKF0,19,3371,988,-118.6,-3.6
FP8CZ342JKF0,20,3370,992,0,127.4
FP8CZ342JKF0,21,3366,989,0,-134.7
FP8CZ342JKF0,22,3368,990,-96.5,96.5
FP8CZ342JKF0,23,3366,991,96.5,-96.5
FP8CZ342JKF0,24,3366,993,136.2,19.3
FP8CZ342JKF0,25,3373,993,71.2,127.4
FP8CZ342JKF0,26,3372,993,141.9,-35.9
FP8CZ342JKF0,27,3396,991,-136.2,-57.9
FP8CZ342JKF0,28,3395,991,-136.2,57.9
FP8CZ342JKF0,29,3399,991,-57.9,-136.2
FP8CZ342JKF0,30,3400,994,-57.9,136.2
FP8CZ342JKF0,31,3398,992,57.9,-136.2
FP8CZ342JKF0,32,3400,995,136.2,57.9
GD1TV263JKC7,1,3405,992,0,-3.6
GD1TV263JKC7,2,3398,992,19.3,-19.3
GD1TV263JKC7,3,3396,992,19.3,19.3
GD1TV263JKC7,4,3383,990,-47.5,-36.4
GD1TV263JKC7,5,3381,990,-57.9,19.3
GD1TV263JKC7,6,3382,990,-19.3,-57.9
GD1TV263JKC7,7,3380,991,-19.3,57.9
GD1TV263JKC7,8,3376,992,71.2,-3.6
GD1TV263JKC7,9,3372,992,57.9,57.9
GD1TV263JKC7,10,3372,989,-71.2,61.9
GD1TV263JKC7,11,3370,989,19.3,-96.5
GD1TV263JKC7,12,3369,991,19.3,96.5
GD1TV263JKC7,13,3370,992,96.5,19.3
GD1TV263JKC7,14,3370,991,71.2,-69.2
GD1TV263JKC7,15,3365,988,-96.5,-57.9
GD1TV263JKC7,16,3361,988,-57.9,-96.5
GD1TV263JKC7,17,3367,989,-57.9,96.5
GD1TV263JKC7,18,3364,992,94.9,61.8
GD1TV263JKC7,19,3361,988,-118.6,-3.6
GD1TV263JKC7,20,3354,991,0,127.4
GD1TV263JKC7,21,3350,988,0,-134.7
GD1TV263JKC7,22,3351,989,-96.5,96.5
GD1TV263JKC7,23,3350,990,96.5,-96.5
GD1TV263JKC7,24,3349,992,136.2,19.3
GD1TV263JKC7,25,3350,993,71.2,127.4
GD1TV263JKC7,26,3356,992,141.9,-35.9
GD1TV263JKC7,27,3396,990,-136.2,-57.9
GD1TV263JKC7,28,3400,990,-136.2,57.9
GD1TV263JKC7,29,3395,990,-57.9,-136.2
GD1TV263JKC7,30,3396,992,-57.9,136.2
GD1TV263JKC7,31,3400,992,57.9,-136.2
GD1TV263JKC7,32,3387,994,136.2,57.9
A0LWA341SLD1,1,3396,992,0,-3.6
A0LWA341SLD1,2,3392,992,19.3,-19.3
A0LWA341SLD1,3,3391,992,19.3,19.3
A0LWA341SLD1,4,3383,991,-47.5,-36.4
A0LWA341SLD1,5,3383,990,-57.9,19.3
A0LWA341SLD1,6,3382,990,-19.3,-57.9
A0LWA341SLD1,7,3384,991,-19.3,57.9
A0LWA341SLD1,8,3380,992,71.2,-3.6
A0LWA341SLD1,9,3378,992,57.9,57.9
A0LWA341SLD1,10,3378,990,-71.2,61.9
A0LWA341SLD1,11,3376,989,19.3,-96.5
A0LWA341SLD1,12,3376,992,19.3,96.5
A0LWA341SLD1,13,3376,992,96.5,19.3
A0LWA341SLD1,14,3376,991,71.2,-69.2
A0LWA341SLD1,15,3372,988,-96.5,-57.9
A0LWA341SLD1,16,3373,988,-57.9,-96.5
A0LWA341SLD1,17,3374,990,-57.9,96.5
A0LWA341SLD1,18,3373,992,94.9,61.8
A0LWA341SLD1,19,3372,989,-118.6,-3.6
A0LWA341SLD1,20,3369,991,0,127.4
A0LWA341SLD1,21,3368,988,0,-134.7
A0LWA341SLD1,22,3368,989,-96.5,96.5
A0LWA341SLD1,23,3366,991,96.5,-96.5
A0LWA341SLD1,24,3366,993,136.2,19.3
A0LWA341SLD1,25,3370,993,71.2,127.4
A0LWA341SLD1,26,3370,993,141.9,-35.9
A0LWA341SLD1,27,3400,991,-136.2,-57.9
A0LWA341SLD1,28,3399,991,-136.2,57.9
A0LWA341SLD1,29,3400,991,-57.9,-136.2
A0LWA341SLD1,30,3398,993,-57.9,136.2
A0LWA341SLD1,31,3400,992,57.9,-136.2
A0LWA341SLD1,32,3391,995,136.2,57.9
