WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
GD7LB586JKB6,29,4332,939,-57.9,-136.2
GD7LB586JKB6,30,4329,941,-57.9,136.2
GD7LB586JKB6,31,4330,941,57.9,-136.2
GD7LB586JKB6,32,4334,943,136.2,57.9
FP8CZ332JKA4,1,4258,938,0,-3.6
FP8CZ332JKA4,2,4259,938,19.3,-19.3
FP8CZ332JKA4,3,4261,938,19.3,19.3
FP8CZ332JKA4,4,4255,937,-47.5,-36.4
FP8CZ332JKA4,5,4256,936,-57.9,19.3
FP8CZ332JKA4,6,4255,937,-19.3,-57.9
FP8CZ332JKA4,7,4257,938,-19.3,57.9
FP8CZ332JKA4,8,4250,939,71.2,-3.6
FP8CZ332JKA4,9,4248,939,57.9,57.9
FP8CZ332JKA4,10,4249,936,-71.2,61.9
FP8CZ332JKA4,11,4246,937,19.3,-96.5
FP8CZ332JKA4,12,4248,938,19.3,96.5
FP8CZ332JKA4,13,4248,939,96.5,19.3
FP8CZ332JKA4,14,4247,938,71.2,-69.2
FP8CZ332JKA4,15,4246,936,-96.5,-57.9
FP8CZ332JKA4,16,4246,936,-57.9,-96.5
FP8CZ332JKA4,17,4249,937,-57.9,96.5
FP8CZ332JKA4,18,4247,939,94.9,61.8
FP8CZ332JKA4,19,4248,936,-118.6,-3.6
FP8CZ332JKA4,20,4249,939,0,127.4
FP8CZ332JKA4,21,4249,937,0,-134.7
FP8CZ332JKA4,22,4253,937,-96.5,96.5
FP8CZ332JKA4,23,4251,939,96.5,-96.5
FP8CZ332JKA4,24,4252,940,136.2,19.3
FP8CZ332JKA4,25,4274,939,71.2,127.4
FP8CZ332JKA4,26,4278,939,141.9,-35.9
FP8CZ332JKA4,27,4327,934,-136.2,-57.9
FP8CZ332JKA4,28,4331,935,-136.2,57.9
FP8CZ332JKA4,29,4325,934,-57.9,-136.2
FP8CZ332JKA4,30,4330,936,-57.9,136.2
FP8CZ332JKA4,31,4324,936,57.9,-136.2
FP8CZ332JKA4,32,4324,939,136.2,57.9
GD1TV206JKD3,1,4265,939,0,-3.6
GD1TV206JKD3,2,4264,939,19.3,-19.3
GD1TV206JKD3,3,4265,939,19.3,19.3
GD1TV206JKD3,4,4251,938,-47.5,-36.4
GD1TV206JKD3,5,4254,938,-57.9,19.3
GD1TV206JKD3,6,4251,938,-19.3,-57.9
GD1TV206JKD3,7,4252,939,-19.3,57.9
GD1TV206JKD3,8,4248,940,71.2,-3.6
GD1TV206JKD3,9,4248,940,57.9,57.9
GD1TV206JKD3,10,4247,937,-71.2,61.9
GD1TV206JKD3,11,4247,938,19.3,-96.5
GD1TV206JKD3,12,4248,940,19.3,96.5
GD1TV206JKD3,13,4246,940,96.5,19.3
GD1TV206JKD3,14,4247,939,71.2,-69.2
GD1TV206JKD3,15,4248,937,-96.5,-57.9
GD1TV206JKD3,16,4247,937,-57.9,-96.5
GD1TV206JKD3,17,4249,938,-57.9,96.5
GD1TV206JKD3,18,4249,940,94.9,61.8
GD1TV206JKD3,19,4248,938,-118.6,-3.6
GD1TV206JKD3,20,4250,940,0,127.4
GD1TV206JKD3,21,4252,938,0,-134.7
GD1TV206JKD3,22,4253,938,-96.5,96.5
GD1TV206JKD3,23,4253,940,96.5,-96.5
GD1TV206JKD3,24,4255,941,136.2,19.3
GD1TV206JKD3,25,4279,941,71.2,127.4
GD1TV206JKD3,26,4281,940,141.9,-35.9
GD1TV206JKD3,27,4336,934,-136.2,-57.9
GD1TV206JKD3,28,4331,934,-136.2,57.9
GD1TV206JKD3,29,4334,934,-57.9,-136.2
GD1TV206JKD3,30,4330,937,-57.9,136.2
GD1TV206JKD3,31,4329,936,57.9,-136.2
GD1TV206JKD3,32,4332,939,136.2,57.9
