WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
KH05R103WFE4,2,3391,993,19.3,-19.3
KH05R103WFE4,3,3393,993,19.3,19.3
KH05R103WFE4,4,3385,992,-47.5,-36.4
KH05R103WFE4,5,3387,991,-57.9,19.3
KH05R103WFE4,6,3386,991,-19.3,-57.9
KH05R103WFE4,7,3386,992,-19.3,57.9
KH05R103WFE4,8,3381,993,71.2,-3.6
KH05R103WFE4,9,3378,993,57.9,57.9
KH05R103WFE4,10,3378,990,-71.2,61.9
KH05R103WFE4,11,3376,990,19.3,-96.5
KH05R103WFE4,12,3376,992,19.3,96.5
KH05R103WFE4,13,3376,993,96.5,19.3
KH05R103WFE4,14,3376,992,71.2,-69.2
KH05R103WFE4,15,3371,989,-96.5,-57.9
KH05R103WFE4,16,3372,989,-57.9,-96.5
KH05R103WFE4,17,3372,990,-57.9,96.5
KH05R103WFE4,18,3372,993,94.9,61.8
KH05R103WFE4,19,3372,989,-118.6,-3.6
KH05R103WFE4,20,3367,992,0,127.4
KH05R103WFE4,21,3362,989,0,-134.7
KH05R103WFE4,22,3365,990,-96.5,96.5
KH05R103WFE4,23,3364,991,96.5,-96.5
KH05R103WFE4,24,3361,993,136.2,19.3
KH05R103WFE4,25,3365,993,71.2,127.4
KH05R103WFE4,26,3367,993,141.9,-35.9
KH05R103WFE4,27,3391,991,-136.2,-57.9
KH05R103WFE4,28,3396,991,-136.2,57.9
KH05R103WFE4,29,3391,991,-57.9,-136.2
KH05R103WFE4,30,3393,993,-57.9,136.2
KH05R103WFE4,31,3393,992,57.9,-136.2
KH05R103WFE4,32,3388,995,136.2,57.9
KH05R138WFC3,1,3396,991,0,-3.6
KH05R138WFC3,2,3394,992,19.3,-19.3
KH05R138WFC3,3,3394,992,19.3,19.3
KH05R138WFC3,4,3387,990,-47.5,-36.4
KH05R138WFC3,5,3385,990,-57.9,19.3
KH05R138WFC3,6,3386,990,-19.3,-57.9
KH05R138WFC3,7,3386,991,-19.3,57.9
KH05R138WFC3,8,3381,992,71.2,-3.6
KH05R138WFC3,9,3381,992,57.9,57.9
KH05R138WFC3,10,3380,989,-71.2,61.9
KH05R138WFC3,11,3379,989,19.3,-96.5
KH05R138WFC3,12,3380,991,19.3,96.5
KH05R138WFC3,13,3378,991,96.5,19.3
KH05R138WFC3,14,3378,990,71.2,-69.2
KH05R138WFC3,15,3376,988,-96.5,-57.9
KH05R138WFC3,16,3376,988,-57.9,-96.5
KH05R138WFC3,17,3376,989,-57.9,96.5
KH05R138WFC3,18,3376,991,94.9,61.8
KH05R138WFC3,19,3375,988,-118.6,-3.6
KH05R138WFC3,20,3373,991,0,127.4
KH05R138WFC3,21,3370,988,0,-134.7
KH05R138WFC3,22,3370,989,-96.5,96.5
KH05R138WFC3,23,3369,991,96.5,-96.5
KH05R138WFC3,24,3369,992,136.2,19.3
KH05R138WFC3,25,3374,992,71.2,127.4
KH05R138WFC3,26,3374,992,141.9,-35.9
KH05R138WFC3,27,3404,990,-136.2,-57.9
KH05R138WFC3,28,3401,990,-136.2,57.9
KH05R138WFC3,29,3402,990,-57.9,-136.2
KH05R138WFC3,30,3399,992,-57.9,136.2
KH05R138WFC3,31,3399,992,57.9,-136.2
KH05R138WFC3,32,3401,995,136.2,57.9
KH05R024WFD7,1,3395,990,0,-3.6
KH05R024WFD7,2,3393,990,19.3,-19.3
KH05R024WFD7,3,3393,990,19.3,19.3
KH05R024WFD7,4,3384,988,-47.5,-36.4
KH05R024WFD7,5,3384,988,-57.9,19.3
KH05R024WFD7,6,3384,988,-19.3,-57.9
KH05R024WFD7,7,3386,990,-19.3,57.9
KH05R024WFD7,8,3381,990,71.2,-3.6
KH05R024WFD7,9,3380,990,57.9,57.9
KH05R024WFD7,10,3379,987,-71.2,61.9
KH05R024WFD7,11,3377,987,19.3,-96.5
KH05R024WFD7,12,3376,989,19.3,96.5
KH05R024WFD7,13,3377,990,96.5,19.3
KH05R024WFD7,14,3377,989,71.2,-69.2
KH05R024WFD7,15,3373,986,-96.5,-57.9
KH05R024WFD7,16,3373,986,-57.9,-96.5
KH05R024WFD7,17,3376,987,-57.9,96.5
KH05R024WFD7,18,3374,990,94.9,61.8
KH05R024WFD7,19,3372,986,-118.6,-3.6
KH05R024WFD7,20,3372,989,0,127.4
KH05R024WFD7,21,3367,987,0,-134.7
KH05R024WFD7,22,3368,987,-96.5,96.5
KH05R024WFD7,23,3366,989,96.5,-96.5
KH05R024WFD7,24,3366,990,136.2,19.3
KH05R024WFD7,25,3372,991,71.2,127.4
KH05R024WFD7,26,3372,991,141.9,-35.9
KH05R024WFD7,27,3392,988,-136.2,-57.9
KH05R024WFD7,28,3394,989,-136.2,57.9
KH05R024WFD7,29,3396,989,-57.9,-136.2
KH05R024WFD7,30,3400,991,-57.9,136.2
KH05R024WFD7,31,3399,990,57.9,-136.2
KH05R024WFD7,32,3396,993,136.2,57.9
KH05R152WFA5,1,3392,991,0,-3.6
KH05R152WFA5,2,3391,991,19.3,-19.3
KH05R152WFA5,3,3393,991,19.3,19.3
KH05R152WFA5,4,3384,989,-47.5,-36.4
KH05R152WFA5,5,3384,989,-57.9,19.3
KH05R152WFA5,6,3384,989,-19.3,-57.9
KH05R152WFA5,7,3385,990,-19.3,57.9
KH05R152WFA5,8,3381,991,71.2,-3.6
KH05R152WFA5,9,3379,991,57.9,57.9
KH05R152WFA5,10,3379,988,-71.2,61.9
KH05R152WFA5,11,3378,988,19.3,-96.5
KH05R152WFA5,12,3378,990,19.3,96.5
KH05R152WFA5,13,3376,991,96.5,19.3
KH05R152WFA5,14,3376,990,71.2,-69.2
KH05R152WFA5,15,3373,987,-96.5,-57.9
KH05R152WFA5,16,3374,987,-57.9,-96.5
KH05R152WFA5,17,3376,988,-57.9,96.5
KH05R152WFA5,18,3374,991,94.9,61.8
KH05R152WFA5,19,3371,987,-118.6,-3.6
KH05R152WFA5,20,3372,990,0,127.4
KH05R152WFA5,21,3369,987,0,-134.7
KH05R152WFA5,22,3368,988,-96.5,96.5
KH05R152WFA5,23,3368,990,96.5,-96.5
KH05R152WFA5,24,3367,991,136.2,19.3
KH05R152WFA5,25,3374,991,71.2,127.4
KH05R152WFA5,26,3372,992,141.9,-35.9
KH05R152WFA5,27,3396,989,-136.2,-57.9
KH05R152WFA5,28,3396,989,-136.2,57.9
KH05R152WFA5,29,3398,989,-57.9,-136.2
KH05R152WFA5,30,3401,991,-57.9,136.2
KH05R152WFA5,31,3399,991,57.9,-136.2
KH05R152WFA5,32,3402,994,136.2,57.9
KH05R101WFD3,1,3406,991,0,-3.6
KH05R101WFD3,2,3398,991,19.3,-19.3
KH05R101WFD3,3,3398,991,19.3,19.3
KH05R101WFD3,4,3386,989,-47.5,-36.4
KH05R101WFD3,5,3384,989,-57.9,19.3
KH05R101WFD3,6,3384,989,-19.3,-57.9
KH05R101WFD3,7,3384,990,-19.3,57.9
KH05R101WFD3,8,3379,991,71.2,-3.6
KH05R101WFD3,9,3376,991,57.9,57.9
KH05R101WFD3,10,3375,988,-71.2,61.9
KH05R101WFD3,11,3372,988,19.3,-96.5
KH05R101WFD3,12,3373,990,19.3,96.5
KH05R101WFD3,13,3370,991,96.5,19.3
KH05R101WFD3,14,3374,990,71.2,-69.2
KH05R101WFD3,15,3366,987,-96.5,-57.9
KH05R101WFD3,16,3365,986,-57.9,-96.5
KH05R101WFD3,17,3367,988,-57.9,96.5
KH05R101WFD3,18,3366,991,94.9,61.8
KH05R101WFD3,19,3364,986,-118.6,-3.6
KH05R101WFD3,20,3358,990,0,127.4
KH05R101WFD3,21,3356,987,0,-134.7
KH05R101WFD3,22,3355,988,-96.5,96.5
KH05R101WFD3,23,3352,990,96.5,-96.5
KH05R101WFD3,24,3349,991,136.2,19.3
KH05R101WFD3,25,3354,991,71.2,127.4
KH05R101WFD3,26,3357,991,141.9,-35.9
KH05R101WFD3,27,3397,988,-136.2,-57.9
KH05R101WFD3,28,3399,989,-136.2,57.9
KH05R101WFD3,29,3397,988,-57.9,-136.2
KH05R101WFD3,30,3399,991,-57.9,136.2
KH05R101WFD3,31,3402,990,57.9,-136.2
KH05R101WFD3,32,3388,993,136.2,57.9
KH05R129WFC1,1,3390,992,0,-3.6
KH05R129WFC1,2,3392,993,19.3,-19.3
KH05R129WFC1,3,3393,993,19.3,19.3
KH05R129WFC1,4,3384,991,-47.5,-36.4
KH05R129WFC1,5,3384,991,-57.9,19.3
KH05R129WFC1,6,3383,990,-19.3,-57.9
KH05R129WFC1,7,3385,992,-19.3,57.9
KH05R129WFC1,8,3379,993,71.2,-3.6
KH05R129WFC1,9,3379,993,57.9,57.9
KH05R129WFC1,10,3379,990,-71.2,61.9
KH05R129WFC1,11,3377,990,19.3,-96.5
KH05R129WFC1,12,3378,992,19.3,96.5
KH05R129WFC1,13,3376,992,96.5,19.3
KH05R129WFC1,14,3378,991,71.2,-69.2
KH05R129WFC1,15,3374,989,-96.5,-57.9
KH05R129WFC1,16,3375,989,-57.9,-96.5
KH05R129WFC1,17,3375,990,-57.9,96.5
KH05R129WFC1,18,3374,992,94.9,61.8
KH05R129WFC1,19,3374,989,-118.6,-3.6
KH05R129WFC1,20,3371,992,0,127.4
KH05R129WFC1,21,3368,989,0,-134.7
KH05R129WFC1,22,3368,990,-96.5,96.5
KH05R129WFC1,23,3368,991,96.5,-96.5
KH05R129WFC1,24,3367,993,136.2,19.3
KH05R129WFC1,25,3370,993,71.2,127.4
KH05R129WFC1,26,3371,993,141.9,-35.9
KH05R129WFC1,27,3400,990,-136.2,-57.9
KH05R129WFC1,28,3400,991,-136.2,57.9
KH05R129WFC1,29,3400,991,-57.9,-136.2
KH05R129WFC1,30,3398,993,-57.9,136.2
KH05R129WFC1,31,3401,993,57.9,-136.2
KH05R129WFC1,32,3393,995,136.2,57.9
